,accel_x,accel_y,accel_z,rpm,speed_kmph,maf,map,iat,eng_load,eng_coolant_temp,fuel_level,on_time,timestamp_ms,vehicle_id,make,model,timestamp_utc
54711,,,,1272,90,1582,,30,78,133,99,2106,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 14:59
54802,,,,1360,91,4048,,,190,,92,2116,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 14:59
54891,,,,1406,95,2553,,,117,,97,2126,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 14:59
54982,,,,1295,93,816,,,40,,89,2136,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 14:59
55063,,,,948,51,556,,,39,,40,2146,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 14:59
55142,,,,569,0,562,,,46,,55,2156,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55223,,,,515,0,583,,31,48,131,96,2166,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55303,,,,515,0,602,,,50,,94,2176,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55383,,,,518,0,614,,,51,,95,2186,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55463,,,,519,0,606,,,50,,96,2196,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55543,,,,1841,19,6935,,,244,,49,2206,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:00
55623,,,,1710,68,5906,,,221,,127,2216,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
55703,,,,1201,82,2727,,30,150,132,101,2226,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
55785,,,,1175,84,418,,,23,,87,2236,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
55876,,,,1193,79,3430,,,190,,89,2246,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
55966,,,,955,67,3663,,,253,,50,2256,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
56056,,,,1486,80,3534,,,155,,109,2266,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:01
56146,,,,1734,85,4924,,,181,,99,2276,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56235,,,,1299,88,3647,,30,185,132,97,2286,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56325,,,,1173,84,408,,,23,,74,2296,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56416,,,,756,57,583,,,47,,49,2306,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56506,,,,623,1,609,,,50,,40,2316,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56596,,,,1712,18,4661,,,174,,109,2326,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:02
56686,,,,1882,56,6700,,,226,,124,2336,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
56770,,,,1372,77,1778,,29,80,131,111,2346,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
56851,,,,1160,80,1032,,,58,,89,2356,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
56931,,,,967,64,1046,,,70,,87,2366,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
57011,,,,2281,64,8805,,,237,,124,2376,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
57091,,,,2081,75,7759,,,234,,98,2386,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:03
57171,,,,1560,85,4365,,,179,,105,2396,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57251,,,,1719,92,5419,,29,211,133,101,2406,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57330,,,,1744,96,6348,,,235,,110,2416,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57410,,,,1763,97,5541,,,200,,109,2426,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57490,,,,1746,96,5728,,,210,,101,2436,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57570,,,,1707,94,4806,,,178,,103,2446,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:04
57650,,,,1737,84,4631,,,171,,96,2456,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
57731,,,,1337,90,2391,,28,116,134,98,2466,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
57810,,,,1481,104,3704,,,161,,86,2476,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
57890,,,,1475,102,1482,,,65,,75,2486,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
57970,,,,1477,104,961,,,41,,79,2496,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
58051,,,,1419,103,552,,,25,,65,2506,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:05
58131,,,,853,62,668,,,49,,26,2516,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58211,,,,2421,47,7522,,29,194,129,111,2526,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58295,,,,1404,71,1462,,,67,,95,2536,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58385,,,,765,56,581,,,46,,61,2546,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58476,,,,1005,20,836,,,54,,66,2556,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58566,,,,531,0,622,,,51,,84,2566,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:06
58656,,,,516,0,604,,,50,,91,2576,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
58749,,,,524,0,592,,30,49,133,88,2586,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
58850,,,,518,0,592,,,49,,91,2596,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
58950,,,,1322,11,2875,,,142,,91,2606,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
59050,,,,1258,45,3894,,,203,,107,2616,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
59150,,,,956,53,560,,,38,,66,2626,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:07
59249,,,,845,16,989,,,76,,57,2636,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59349,,,,523,1,595,,31,50,133,89,2646,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59449,,,,517,0,599,,,50,,93,2656,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59550,,,,1470,39,4881,,,214,,124,2666,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59649,,,,856,49,1209,,,92,,66,2676,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59749,,,,1013,42,688,,,43,,71,2686,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:08
59850,,,,2266,63,8173,,,228,,119,2696,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
59950,,,,2278,93,7859,,31,217,132,111,2706,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
60049,,,,1854,102,6378,,,219,,98,2716,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
60149,,,,1424,97,3004,,,136,,84,2726,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
60250,,,,1398,99,5181,,,242,,101,2736,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
60349,,,,1446,102,4191,,,188,,99,2746,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:09
60439,,,,1513,106,3886,,,166,,90,2756,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
60529,,,,1553,108,4531,,30,186,132,87,2766,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
60619,,,,1547,109,4611,,,196,,91,2776,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
60715,,,,1561,109,5648,,,233,,96,2786,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
60815,,,,1586,111,5783,,,234,,85,2796,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
60915,,,,1620,113,4443,,,176,,89,2806,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:10
61016,,,,1653,116,1367,,,53,,84,2816,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61116,,,,1657,115,3778,,29,145,131,88,2826,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61216,,,,1631,112,4182,,,163,,92,2836,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61316,,,,1535,108,3437,,,141,,93,2846,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61416,,,,1528,104,3987,,,169,,84,2856,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61515,,,,1494,105,4711,,,212,,92,2866,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:11
61616,,,,1564,109,3720,,,158,,88,2876,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
61716,,,,1546,108,3979,,28,165,131,89,2886,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
61815,,,,1533,107,2840,,,120,,86,2896,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
61916,,,,1544,106,5648,,,234,,92,2906,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
62016,,,,1564,110,4611,,,187,,92,2916,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
62115,,,,1608,112,4581,,,184,,90,2926,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:12
62216,,,,1605,111,3259,,,129,,88,2936,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62315,,,,1573,110,2789,,28,114,130,83,2946,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62414,,,,1564,107,4482,,,185,,90,2956,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62504,,,,1514,105,5467,,,234,,90,2966,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62601,,,,1503,107,5467,,,234,,93,2976,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62700,,,,1554,109,5906,,,248,,95,2986,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:13
62800,,,,1567,111,3640,,,147,,89,2996,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
62900,,,,1629,113,4328,,28,170,132,86,3006,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
63000,,,,1602,113,6107,,,244,,89,3016,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
63100,,,,1563,112,2209,,,92,,78,3026,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
63201,,,,1512,108,533,,,22,,71,3036,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
63300,,,,1639,113,3430,,,135,,85,3046,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:14
63407,,,,1617,113,1317,,,52,,79,3056,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
63517,,,,1616,111,4502,,28,180,129,78,3066,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
63627,,,,1567,111,3371,,,136,,86,3076,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
63737,,,,1577,109,4701,,,191,,87,3086,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
63848,,,,1560,109,5395,,,222,,91,3096,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
63958,,,,1551,110,5906,,,245,,90,3106,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:15
64068,,,,1565,109,5975,,,246,,89,3116,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64188,,,,1580,111,5240,,28,206,132,93,3126,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64309,,,,1652,115,4541,,,174,,91,3136,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64429,,,,1618,114,5892,,,233,,92,3146,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64548,,,,1621,114,4611,,,182,,91,3156,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64669,,,,1636,112,2192,,,84,,77,3166,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:16
64788,,,,1644,113,6107,,,236,,87,3176,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
64908,,,,1600,112,6063,,28,243,131,91,3186,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
65029,,,,1563,111,4721,,,194,,94,3196,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
65149,,,,1566,111,3802,,,156,,82,3206,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
65269,,,,1634,113,6152,,,241,,87,3216,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
65390,,,,1662,117,4155,,,160,,77,3226,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:17
65521,,,,1685,120,3729,,,141,,90,3236,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
65651,,,,1606,113,4795,,28,192,131,87,3246,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
65781,,,,1558,110,4173,,,173,,88,3256,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
65910,,,,1615,113,3526,,,140,,85,3266,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
66041,,,,1622,113,3335,,,131,,75,3276,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
66171,,,,1638,114,4404,,,177,,89,3286,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:18
92,,,,1587,112,4611,,,186,,87,3296,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
221,,,,1589,110,3987,,28,161,131,78,3306,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
352,,,,1611,111,3307,,,130,,86,3316,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
472,,,,1618,114,5961,,,237,,92,3326,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
592,,,,1591,113,4218,,,169,,84,3336,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
713,,,,1615,114,3415,,,135,,83,3346,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:19
832,,,,1630,114,5568,,,218,,85,3356,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
952,,,,1623,115,4935,,28,194,131,85,3366,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
1073,,,,1644,116,4753,,,184,,86,3376,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
1193,,,,1705,119,4111,,,156,,85,3386,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
1305,,,,1674,101,5728,,,215,,67,3396,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
1414,,,,1566,110,5810,,,239,,89,3406,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:20
1516,,,,1656,114,3526,,,133,,80,3416,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
1616,,,,1675,117,6034,,28,228,131,88,3426,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
1717,,,,1641,116,6287,,,241,,91,3436,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
1817,,,,1668,118,6455,,,248,,91,3446,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
1917,,,,1715,119,4182,,,160,,82,3456,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
2017,,,,1722,115,5810,,,216,,78,3466,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:21
2117,,,,1635,113,4022,,,157,,84,3476,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2216,,,,1606,113,1638,,29,64,131,75,3486,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2316,,,,1647,112,4753,,,189,,81,3496,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2415,,,,1668,111,2593,,,99,,72,3506,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2515,,,,1581,109,3836,,,157,,81,3516,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2609,,,,1503,105,2623,,,112,,78,3526,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:22
2712,,,,1537,107,5568,,,230,,86,3536,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
2822,,,,1479,104,5504,,29,243,131,90,3546,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
2932,,,,1541,109,4404,,,184,,88,3556,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
3042,,,,1602,110,2744,,,108,,70,3566,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
3151,,,,1635,109,4347,,,172,,79,3576,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
3262,,,,1632,111,2129,,,82,,81,3586,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:23
3372,,,,1647,114,4581,,,179,,81,3596,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
3481,,,,1554,108,4903,,29,200,130,82,3606,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
3592,,,,1461,103,5443,,,241,,88,3616,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
3702,,,,1536,106,5001,,,209,,90,3626,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
3811,,,,1516,104,3869,,,164,,79,3636,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
3922,,,,1496,104,5769,,,250,,87,3646,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:24
4030,,,,1517,105,4571,,,194,,85,3656,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4141,,,,1532,107,4404,,29,184,133,86,3666,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4250,,,,1592,112,3004,,,121,,80,3676,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4361,,,,1527,109,661,,,27,,77,3686,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4471,,,,1454,106,961,,,46,,70,3696,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4581,,,,1552,108,1725,,,71,,72,3706,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:25
4691,,,,1598,109,1651,,,64,,69,3716,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
4801,,,,1513,103,3107,,29,131,129,75,3726,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
4921,,,,1513,104,4979,,,214,,80,3736,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
5042,,,,1553,108,2711,,,111,,79,3746,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
5162,,,,1607,112,3979,,,158,,86,3756,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
5281,,,,1627,112,2727,,,105,,74,3766,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:26
5402,,,,1582,110,1556,,,63,,75,3776,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
5521,,,,1433,103,772,,29,34,131,75,3786,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
5642,,,,1488,78,4774,,,205,,85,3796,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
5762,,,,1252,85,3313,,,176,,77,3806,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
5881,,,,1249,88,2356,,,124,,90,3816,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
5997,,,,1373,95,5034,,,241,,87,3826,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:27
6109,,,,1783,97,6618,,,236,,95,3836,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6218,,,,1813,100,6504,,29,231,132,99,3846,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6328,,,,1882,104,7042,,,239,,95,3856,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6438,,,,1547,103,5504,,,230,,94,3866,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6549,,,,1511,106,3786,,,161,,78,3876,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6649,,,,1496,104,1222,,,53,,71,3886,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:28
6748,,,,1527,107,4282,,,180,,83,3896,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
6848,,,,1551,108,5906,,28,246,132,82,3906,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
6949,,,,1563,106,4137,,,170,,65,3916,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
7048,,,,1537,107,5688,,,237,,84,3926,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
7149,,,,1489,104,5240,,,225,,88,3936,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
7248,,,,1532,108,4228,,,178,,84,3946,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:29
7349,,,,1630,112,3459,,,136,,74,3956,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7448,,,,1594,112,3919,,28,156,131,79,3966,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7548,,,,1593,112,1277,,,51,,78,3976,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7649,,,,1600,112,4541,,,183,,82,3986,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7749,,,,1677,116,3160,,,121,,62,3996,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7849,,,,1596,109,3869,,,156,,73,4006,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:30
7948,,,,1547,111,1250,,,51,,76,4016,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8048,,,,1542,109,1181,,29,48,130,73,4026,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8148,,,,1620,107,4661,,,185,,81,4036,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8249,,,,1369,98,697,,,32,,43,4046,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8348,,,,1518,108,3206,,,135,,82,4056,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8449,,,,1573,107,4482,,,182,,70,4066,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:31
8549,,,,2090,105,7899,,,237,,85,4076,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
8649,,,,1624,110,4066,,29,158,131,74,4086,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
8748,,,,1303,96,479,,,24,,50,4096,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
8848,,,,1314,87,2598,,,127,,70,4106,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
8949,,,,1297,90,1199,,,61,,75,4116,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
9049,,,,1047,77,502,,,31,,69,4126,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:32
9149,,,,1574,83,1659,,,68,,84,4136,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9249,,,,1263,87,4849,,29,250,130,73,4146,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9348,,,,1219,87,534,,,28,,62,4156,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9449,,,,942,54,705,,,49,,29,4166,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9555,,,,1937,68,7078,,,232,,108,4176,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9667,,,,1705,91,6152,,,231,,92,4186,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:33
9778,,,,1412,98,4763,,,213,,82,4196,1.56E+12,C_f42acfa01b52c500,Chevrolet,Suburban,6/6/19 15:34
